codusu,nro_hogar,edad,ingreso,varon,mujer,con_pareja,sin_pareja,si_cobertura,no_cobertura,prim_inc,prim_com,sec_inc,sec_com,uni_inc,uni_comp,sin_instrucc,estado_desocupado,estado_inactivo,estado_menor de 10 años,estado_no respuesta,estado_ocupado,inactividad_ama de casa,inactividad_discapacitado,inactividad_estudiante,inactividad_jubilado/pensionado,inactividad_menor de 6 años,inactividad_otros,inactividad_rentista,realizada,trimestre,region,mas_500,aglomerado,pondera,iv1,iv5,iv12_1,iv12_2,iv12_3,ii1,ii2,ii3,ii7,v1,v2,v21,v22,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19_a,v19_b,itf,decifr,rdecifr,gdecifr,adecifr,deccfr,rdeccfr,gdeccfr,adeccfr,vii1_1,vii1_2,vii2_1,vii2_2,vii2_3,vii2_4,componente,ch09,ch10,ch11,ch12,ch13,ch15,ch16,estado,cat_ocup,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,decocur,rdecocur,gdecocur,adecocur,desocupado,proporcion_trabajando,total_personas,tasa_parcial,prom_edad_hogar
TQRMNOSWWHMNSMCDEIJAH00802091,1.0,78,210000.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,553.0,1,1,2,2,2,3,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,420000.0,5,5,5.0,5,6,6,6.0,6,1,0,2,0,0,0,1,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,73.0
TQRMNOSWWHMNSMCDEIJAH00802091,1.0,78,210000.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,553.0,1,1,2,2,2,3,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,420000.0,5,5,5.0,5,6,6,6.0,6,1,0,2,0,0,0,2,1,2,0,2,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,73.0
TQRMNOSRUHJNSOCDEIJAH00855687,1.0,76,170000.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,8685.0,1,1,2,2,2,3,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,340000.0,4,3,4.0,4,5,5,5.0,5,1,0,98,0,0,0,1,1,2,0,4,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,77.5
TQRMNOSRUHJNSOCDEIJAH00855687,1.0,76,170000.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,8685.0,1,1,2,2,2,3,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,340000.0,4,3,4.0,4,5,5,5.0,5,1,0,98,0,0,0,2,1,2,0,2,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,77.5
TQRMNOSRUHJNSOCDEIJAH00855687,1.0,79,170000.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,8685.0,1,1,2,2,2,3,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,340000.0,4,3,4.0,4,5,5,5.0,5,1,0,98,0,0,0,1,1,2,0,4,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,77.5
TQRMNOSRUHJNSOCDEIJAH00855687,1.0,79,170000.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,8685.0,1,1,2,2,2,3,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,340000.0,4,3,4.0,4,5,5,5.0,5,1,0,98,0,0,0,2,1,2,0,2,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,77.5
TQRMNOTPWHJNSOCDEIJAH00797111,2.0,22,73333.33,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,8685.0,1,2,2,2,2,1,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220000.0,2,2,2.0,2,2,2,2.0,2,1,0,98,0,0,0,1,1,2,0,4,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4.0,4,0,0.333,3,0,16.0
TQRMNOTPWHJNSOCDEIJAH00797111,2.0,22,73333.33,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,8685.0,1,2,2,2,2,1,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220000.0,2,2,2.0,2,2,2,2.0,2,1,0,98,0,0,0,2,1,2,0,4,1,1,1,2.0,3,2,1,1,2,2,1,2,2,0,0,0,0,0,0.0,0,1,0.333,3,0,16.0
TQRMNOTPWHJNSOCDEIJAH00797111,2.0,22,73333.33,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,8685.0,1,2,2,2,2,1,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220000.0,2,2,2.0,2,2,2,2.0,2,1,0,98,0,0,0,3,2,3,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.333,3,0,16.0
TQRMNOTPWHJNSOCDEIJAH00797111,2.0,23,73333.33,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,S,33,8685.0,1,2,2,2,2,1,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220000.0,2,2,2.0,2,2,2,2.0,2,1,0,98,0,0,0,1,1,2,0,4,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4.0,4,0,0.333,3,0,16.0
TQRMNOTPWHJNSOCDEIJAH00797111,2.0,23,73333.33,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,S,33,8685.0,1,2,2,2,2,1,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220000.0,2,2,2.0,2,2,2,2.0,2,1,0,98,0,0,0,2,1,2,0,4,1,1,1,2.0,3,2,1,1,2,2,1,2,2,0,0,0,0,0,0.0,0,1,0.333,3,0,16.0
TQRMNOTPWHJNSOCDEIJAH00797111,2.0,23,73333.33,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,S,33,8685.0,1,2,2,2,2,1,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220000.0,2,2,2.0,2,2,2,2.0,2,1,0,98,0,0,0,3,2,3,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.333,3,0,16.0
TQRMNOTPWHJNSOCDEIJAH00797111,2.0,3,73333.33,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,8685.0,1,2,2,2,2,1,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220000.0,2,2,2.0,2,2,2,2.0,2,1,0,98,0,0,0,1,1,2,0,4,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4.0,4,0,0.333,3,0,16.0
TQRMNOTPWHJNSOCDEIJAH00797111,2.0,3,73333.33,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,8685.0,1,2,2,2,2,1,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220000.0,2,2,2.0,2,2,2,2.0,2,1,0,98,0,0,0,2,1,2,0,4,1,1,1,2.0,3,2,1,1,2,2,1,2,2,0,0,0,0,0,0.0,0,1,0.333,3,0,16.0
TQRMNOTPWHJNSOCDEIJAH00797111,2.0,3,73333.33,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,8685.0,1,2,2,2,2,1,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220000.0,2,2,2.0,2,2,2,2.0,2,1,0,98,0,0,0,3,2,3,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.333,3,0,16.0
TQRMNORQPHJOSPCDEIJAH00794445,1.0,68,210000.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,807.0,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,210000.0,2,2,2.0,2,6,6,6.0,6,1,0,98,0,0,0,1,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,1,0,68.0
TQRMNOQSSHJOSQCDEIJAH00794240,1.0,66,980000.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2347.0,1,1,2,2,2,1,1,2,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,980000.0,9,8,8.0,9,10,10,10.0,10,1,0,98,0,0,0,1,1,2,0,2,1,4,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,10,0,1.0,1,0,66.0
TQRMNOPSSHKMROCDEIJAH00861731,1.0,46,1500000.0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,3772.0,1,2,2,2,2,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1500000.0,10,10,10.0,10,10,10,10.0,10,1,0,96,0,0,0,1,1,2,0,6,2,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0,8,0,1.0,1,0,46.0
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,60,84750.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,1,1,2,0,2,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,6,5,5.0,6,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,60,84750.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,2,1,2,0,4,1,1,1,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,60,84750.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,3,1,2,0,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,60,84750.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,4,1,2,0,4,2,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,19,84750.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,1,1,2,0,2,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,6,5,5.0,6,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,19,84750.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,2,1,2,0,4,1,1,1,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,19,84750.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,3,1,2,0,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,19,84750.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,4,1,2,0,4,2,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,16,84750.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,1,1,2,0,2,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,6,5,5.0,6,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,16,84750.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,2,1,2,0,4,1,1,1,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,16,84750.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,3,1,2,0,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,16,84750.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,4,1,2,0,4,2,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,38,84750.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,1,1,2,0,2,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,6,5,5.0,6,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,38,84750.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,2,1,2,0,4,1,1,1,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,38,84750.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,3,1,2,0,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.75,4,0,33.25
TQRMNOPWVHJLSSCDEIJAH00794914,1.0,38,84750.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1862.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,339000.0,4,3,3.0,4,2,2,2.0,2,4,2,98,0,0,0,4,1,2,0,4,2,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2,0,0.75,4,0,33.25
TQRMNOSXRHKMNMCDEIJAH00861733,1.0,24,740000.0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1497.0,2,1,2,2,2,4,1,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,740000.0,8,7,7.0,8,10,10,10.0,10,1,0,98,0,0,0,1,1,2,0,6,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0,8,0,1.0,1,0,24.0
TQRMNORRQHMORPCDEIJAH00802469,1.0,73,195000.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,3120.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,585000.0,6,6,6.0,6,5,5,5.0,6,2,1,3,0,0,0,1,1,2,0,2,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,62.0
TQRMNORRQHMORPCDEIJAH00802469,1.0,73,195000.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,3120.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,585000.0,6,6,6.0,6,5,5,5.0,6,2,1,3,0,0,0,2,1,2,0,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,62.0
TQRMNORRQHMORPCDEIJAH00802469,1.0,73,195000.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,3120.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,585000.0,6,6,6.0,6,5,5,5.0,6,2,1,3,0,0,0,3,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3,0,0.333,3,0,62.0
TQRMNORRQHMORPCDEIJAH00802469,1.0,68,195000.0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,3120.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,585000.0,6,6,6.0,6,5,5,5.0,6,2,1,3,0,0,0,1,1,2,0,2,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,62.0
TQRMNORRQHMORPCDEIJAH00802469,1.0,68,195000.0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,3120.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,585000.0,6,6,6.0,6,5,5,5.0,6,2,1,3,0,0,0,2,1,2,0,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,62.0
TQRMNORRQHMORPCDEIJAH00802469,1.0,68,195000.0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,3120.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,585000.0,6,6,6.0,6,5,5,5.0,6,2,1,3,0,0,0,3,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3,0,0.333,3,0,62.0
TQRMNORRQHMORPCDEIJAH00802469,1.0,45,195000.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,3120.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,585000.0,6,6,6.0,6,5,5,5.0,6,2,1,3,0,0,0,1,1,2,0,2,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,62.0
TQRMNORRQHMORPCDEIJAH00802469,1.0,45,195000.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,3120.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,585000.0,6,6,6.0,6,5,5,5.0,6,2,1,3,0,0,0,2,1,2,0,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,62.0
TQRMNORRQHMORPCDEIJAH00802469,1.0,45,195000.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,3120.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,585000.0,6,6,6.0,6,5,5,5.0,6,2,1,3,0,0,0,3,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3,0,0.333,3,0,62.0
TQRMNOQVRHKNKOCDEIJAH00861662,1.0,51,550000.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2993.0,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,550000.0,6,6,6.0,6,9,9,9.0,10,1,0,98,0,0,0,1,1,2,0,2,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,8,7,8.0,8,0,1.0,1,0,51.0
TQRMNOTQYHKMKQCDEIJAH00861664,1.0,64,150000.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2509.0,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,300000.0,3,3,3.0,3,4,4,4.0,5,2,0,1,0,0,0,1,1,2,0,2,2,2,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,6,6,6.0,6,0,0.5,2,0,56.5
TQRMNOTQYHKMKQCDEIJAH00861664,1.0,64,150000.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2509.0,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,300000.0,3,3,3.0,3,4,4,4.0,5,2,0,1,0,0,0,2,1,2,0,2,1,2,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.5,2,0,56.5
TQRMNOTQYHKMKQCDEIJAH00861664,1.0,49,150000.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,2509.0,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,300000.0,3,3,3.0,3,4,4,4.0,5,2,0,1,0,0,0,1,1,2,0,2,2,2,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,6,6,6.0,6,0,0.5,2,0,56.5
TQRMNOTQYHKMKQCDEIJAH00861664,1.0,49,150000.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,2509.0,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,300000.0,3,3,3.0,3,4,4,4.0,5,2,0,1,0,0,0,2,1,2,0,2,1,2,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.5,2,0,56.5
TQRMNOSXQHJMMPCDEIJAH00794568,1.0,61,189700.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,701.0,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,189700.0,2,1,1.0,2,5,5,5.0,6,1,0,97,0,0,0,1,1,2,0,4,2,3,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2.0,2,0,1.0,1,0,61.0
