codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf
162287  ,1.0,2,40.0,5,4,3,1,0.0,134.28571428571428
162287  ,1.0,1,33.0,1,1,4,1,0.0,134.28571428571428
162287  ,1.0,2,21.0,1,1,4,3,4,134.28571428571428
162287  ,1.0,1,16.0,5,4,3,3,3,134.28571428571428
162287  ,1.0,1,14.0,5,4,3,3,3,134.28571428571428
162287  ,1.0,2,4.0,5,1,7,4,5,134.28571428571428
162287  ,1.0,1,2.0,5,1,7,4,5,134.28571428571428
163013  ,1.0,2,42.0,1,1,6,1,0.0,1100.0
163013  ,1.0,1,46.0,1,1,5,1,0.0,1100.0
163167  ,1.0,1,34.0,5,1,5,1,0.0,550.0
163167  ,1.0,1,32.0,5,4,6,1,0.0,550.0
163455  ,1.0,2,54.0,3,4,4,1,0.0,520.0
163767  ,1.0,2,53.0,3,2,6,3,1,355.0
163767  ,1.0,1,61.0,3,2,2,1,0.0,355.0
163767  ,1.0,2,24.0,5,2,5,3,3,355.0
163767  ,1.0,2,22.0,5,2,5,1,0.0,355.0
163790  ,1.0,1,75.0,2,12,6,3,1,2000.0
163790  ,1.0,2,75.0,2,12,4,3,6,2000.0
163801  ,1.0,2,56.0,2,1,4,1,0.0,1300.0
163801  ,1.0,1,58.0,2,1,4,1,0.0,1300.0
163939  ,1.0,1,41.0,2,1,2,1,0.0,352.5
163939  ,1.0,2,40.0,2,1,3,1,0.0,352.5
163939  ,1.0,1,20.0,5,1,3,1,0.0,352.5
163939  ,1.0,2,13.0,5,1,3,3,3,352.5
164009  ,1.0,1,73.0,2,1,2,1,0.0,390.0
164009  ,1.0,2,75.0,2,1,2,1,0.0,390.0
164009  ,1.0,2,31.0,5,4,6,1,0.0,390.0
164036  ,1.0,1,73.0,2,2,4,3,1,750.0
164036  ,1.0,2,55.0,2,2,6,3,4,750.0
164138  ,1.0,1,59.0,5,1,2,1,0.0,1055.0
164180  ,1.0,2,66.0,5,1,3,3,1,400.0
164321  ,1.0,1,53.0,3,2,2,1,0.0,800.0
164541  ,1.0,1,72.0,2,1,5,1,0.0,3000.0
164541  ,1.0,2,67.0,2,1,5,3,4,3000.0
164591  ,1.0,2,54.0,3,1,6,1,0.0,1125.0
164591  ,1.0,2,78.0,4,1,2,3,1,1125.0
164834  ,1.0,2,42.0,3,1,2,1,0.0,300.0
164834  ,1.0,2,20.0,5,1,5,3,3,300.0
164913  ,1.0,2,70.0,4,1,2,3,1,490.0
165629  ,1.0,2,77.0,4,1,2,3,1,464.0
165629  ,1.0,1,47.0,1,4,2,1,0.0,464.0
165629  ,1.0,2,38.0,1,1,4,1,0.0,464.0
165701  ,1.0,2,67.0,4,1,2,2,0.0,450.0
165872  ,1.0,1,56.0,2,4,5,1,0.0,370.0
165872  ,1.0,2,51.0,2,4,4,3,4,370.0
165872  ,1.0,1,29.0,5,4,4,2,0.0,370.0
165872  ,1.0,1,27.0,5,4,4,2,0.0,370.0
165872  ,1.0,2,17.0,5,4,3,3,3,370.0
165872  ,1.0,2,26.0,4,1,2,3,1,370.0
166033  ,1.0,2,40.0,1,1,4,3,4,70.0
166033  ,1.0,1,35.0,1,1,4,3,1,70.0
166033  ,1.0,2,10.0,5,1,1,3,3,70.0
166033  ,1.0,2,9.0,5,1,1,4,3,70.0
166033  ,1.0,2,8.0,5,1,1,4,3,70.0
166350  ,1.0,2,48.0,3,4,3,2,0.0,233.33333333333334
166350  ,1.0,1,32.0,5,4,4,1,0.0,233.33333333333334
166350  ,1.0,1,24.0,5,4,3,1,0.0,233.33333333333334
166350  ,1.0,2,25.0,5,4,4,1,0.0,233.33333333333334
166350  ,1.0,2,15.0,5,4,3,3,3,233.33333333333334
166350  ,1.0,1,33.0,5,4,3,2,0.0,233.33333333333334
166903  ,1.0,1,48.0,1,4,3,1,0.0,250.0
166903  ,1.0,2,53.0,1,4,4,3,4,250.0
166913  ,1.0,1,33.0,2,2,6,1,0.0,1266.6666666666667
166913  ,1.0,2,32.0,2,2,6,1,0.0,1266.6666666666667
166913  ,1.0,1,1.0,5,2,7,4,5,1266.6666666666667
167062  ,1.0,2,30.0,5,1,4,1,0.0,450.0
167062  ,1.0,2,66.0,3,4,2,3,4,450.0
167616  ,1.0,1,79.0,2,2,4,3,1,950.0
167616  ,1.0,2,63.0,2,2,4,3,4,950.0
167674  ,1.0,1,61.0,1,4,3,3,4,250.0
167674  ,1.0,2,58.0,1,4,3,1,0.0,250.0
167813  ,1.0,1,27.0,2,1,5,1,0.0,700.0
167813  ,1.0,2,27.0,2,1,5,1,0.0,700.0
167845  ,1.0,1,4.0,5,2,7,4,5,300.0
168060  ,1.0,2,79.0,4,1,2,3,1,440.0
168225  ,1.0,1,38.0,2,1,5,1,0.0,560.4
168225  ,1.0,2,35.0,2,1,6,1,0.0,560.4
168225  ,1.0,2,7.0,5,1,1,4,3,560.4
168225  ,1.0,1,5.0,5,1,7,4,5,560.4
168225  ,1.0,2,5.0,5,1,7,4,5,560.4
168346  ,1.0,2,37.0,5,1,6,1,0.0,3900.0
168583  ,1.0,1,34.0,2,1,5,1,0.0,433.3333333333333
168583  ,1.0,2,31.0,2,1,5,2,0.0,433.3333333333333
168583  ,1.0,1,5.0,5,1,7,4,5,433.3333333333333
168614  ,1.0,2,67.0,3,1,6,3,1,1000.0
168680  ,1.0,1,45.0,1,1,3,1,0.0,115.0
168680  ,1.0,2,49.0,1,1,2,1,0.0,115.0
168680  ,1.0,2,31.0,5,4,3,2,0.0,115.0
168680  ,1.0,1,17.0,5,4,3,3,3,115.0
168680  ,1.0,1,14.0,5,1,3,3,3,115.0
168680  ,1.0,2,12.0,5,1,3,3,3,115.0
168680  ,2.0,2,29.0,1,4,4,1,0.0,150.0
168680  ,2.0,1,32.0,1,4,4,1,0.0,150.0
168680  ,2.0,1,2.0,5,4,7,4,5,150.0
168793  ,1.0,1,93.0,2,1,6,3,1,525.0
168793  ,1.0,2,77.0,2,1,3,1,0.0,525.0
168821  ,1.0,1,78.0,5,3,2,1,0.0,650.0
168906  ,1.0,2,28.0,5,1,4,1,0.0,66.66666666666667
168906  ,1.0,2,18.0,5,4,4,2,0.0,66.66666666666667
168906  ,1.0,1,48.0,3,4,4,2,0.0,66.66666666666667
169114  ,1.0,2,96.0,4,1,2,3,1,220.0
169114  ,2.0,2,33.0,5,4,3,1,0.0,400.0
169209  ,1.0,1,67.0,4,1,6,3,1,300.0
169270  ,1.0,2,44.0,1,1,4,1,0.0,190.0
169270  ,1.0,1,51.0,1,4,4,2,0.0,190.0
169270  ,1.0,1,14.0,5,1,3,3,3,190.0
169270  ,1.0,2,11.0,5,1,1,3,3,190.0
169302  ,1.0,1,72.0,2,1,2,3,1,183.66666666666666
169302  ,1.0,2,65.0,2,1,2,3,4,183.66666666666666
169302  ,1.0,2,93.0,4,1,1,3,1,183.66666666666666
169439  ,1.0,1,51.0,3,1,5,1,0.0,1600.0
169858  ,1.0,1,60.0,4,1,2,1,0.0,400.0
169858  ,1.0,1,22.0,5,1,4,1,0.0,400.0
169858  ,1.0,2,15.0,5,1,3,3,3,400.0
170169  ,1.0,1,58.0,2,2,4,3,6,166.66666666666666
170169  ,1.0,2,56.0,2,2,6,3,4,166.66666666666666
170169  ,1.0,1,22.0,5,4,5,3,3,166.66666666666666
170446  ,1.0,1,75.0,2,1,3,3,1,400.0
170446  ,1.0,2,68.0,2,1,5,3,4,400.0
170446  ,1.0,2,41.0,2,1,6,3,4,400.0
170446  ,1.0,1,8.0,5,1,1,4,3,400.0
170446  ,1.0,1,3.0,5,1,7,4,5,400.0
170446  ,1.0,1,44.0,2,1,6,1,0.0,400.0
170698  ,1.0,1,44.0,2,1,6,1,0.0,950.0
170698  ,1.0,2,40.0,2,1,6,1,0.0,950.0
170698  ,1.0,2,15.0,5,1,3,3,3,950.0
170698  ,1.0,1,14.0,5,1,3,3,3,950.0
170865  ,1.0,2,77.0,4,1,2,3,1,541.0
171194  ,1.0,1,40.0,2,2,5,1,0.0,1000.0
171194  ,1.0,2,38.0,2,2,6,1,0.0,1000.0
171585  ,1.0,2,49.0,3,1,3,1,0.0,250.0
171585  ,1.0,1,17.0,5,1,3,3,3,250.0
171585  ,1.0,2,15.0,5,1,3,3,3,250.0
171632  ,1.0,1,45.0,2,1,4,3,4,500.0
171632  ,1.0,2,56.0,2,1,2,1,0.0,500.0
171632  ,1.0,1,10.0,5,1,1,3,3,500.0
171686  ,1.0,1,26.0,2,1,3,1,0.0,550.0
171686  ,1.0,2,26.0,2,1,5,1,0.0,550.0
171686  ,1.0,2,0,5,1,7,4,5,550.0
171806  ,1.0,1,50.0,5,4,6,1,0.0,1095.0
171806  ,1.0,2,21.0,5,4,3,2,0.0,1095.0
171806  ,1.0,2,24.0,5,4,5,1,0.0,1095.0
171806  ,1.0,1,25.0,5,4,5,1,0.0,1095.0
172068  ,1.0,2,53.0,5,4,2,1,0.0,190.0
172068  ,1.0,1,18.0,5,4,5,3,3,190.0
172671  ,1.0,1,85.0,2,1,2,3,1,240.0
172671  ,1.0,2,76.0,2,1,2,3,1,240.0
172729  ,1.0,2,39.0,1,1,1,1,0.0,45.55555555555556
172729  ,1.0,2,31.0,3,1,3,1,0.0,45.55555555555556
172729  ,1.0,1,15.0,5,1,3,3,3,45.55555555555556
172729  ,1.0,2,14.0,5,1,3,3,3,45.55555555555556
172729  ,1.0,2,11.0,5,1,1,3,3,45.55555555555556
172729  ,1.0,1,9.0,5,1,1,4,3,45.55555555555556
172729  ,1.0,1,6.0,5,1,1,4,3,45.55555555555556
172729  ,1.0,2,9.0,5,1,1,4,3,45.55555555555556
172729  ,1.0,1,39.0,1,4,4,2,0.0,45.55555555555556
172970  ,1.0,1,42.0,2,2,4,1,0.0,1300.0
172970  ,1.0,2,37.0,2,2,6,1,0.0,1300.0
173012  ,1.0,1,57.0,2,4,4,2,0.0,250.0
173012  ,1.0,2,52.0,2,4,6,1,0.0,250.0
173012  ,1.0,2,16.0,5,4,3,3,3,250.0
173012  ,1.0,1,9.0,5,4,1,4,3,250.0
173078  ,1.0,1,61.0,2,4,4,1,0.0,326.6666666666667
173078  ,1.0,2,59.0,2,4,4,3,4,326.6666666666667
173078  ,1.0,1,26.0,5,1,5,3,3,326.6666666666667
173113  ,1.0,1,45.0,3,4,1,1,0.0,163.33333333333334
173113  ,1.0,2,19.0,1,4,1,3,4,163.33333333333334
173113  ,1.0,1,17.0,5,4,3,1,0.0,163.33333333333334
173113  ,1.0,1,14.0,5,4,3,1,0.0,163.33333333333334
173113  ,1.0,1,12.0,5,4,3,3,3,163.33333333333334
173113  ,1.0,1,12.0,5,4,1,3,3,163.33333333333334
173113  ,1.0,1,3.0,5,4,7,4,5,163.33333333333334
173113  ,1.0,1,19.0,1,4,3,1,0.0,163.33333333333334
173113  ,1.0,2,0,5,4,7,4,5,163.33333333333334
173170  ,1.0,1,35.0,5,2,6,1,0.0,1500.0
173325  ,1.0,1,34.0,1,4,5,1,0.0,400.0
173325  ,1.0,2,28.0,1,4,2,1,0.0,400.0
173325  ,1.0,1,0,5,4,7,4,5,400.0
173544  ,1.0,1,75.0,2,12,4,3,1,750.0
173544  ,1.0,2,66.0,2,12,4,3,1,750.0
173831  ,1.0,2,47.0,5,4,3,1,0.0,205.16666666666666
173831  ,1.0,1,42.0,5,4,2,3,7,205.16666666666666
173831  ,1.0,1,26.0,2,4,3,1,0.0,205.16666666666666
173831  ,1.0,2,28.0,2,4,4,1,0.0,205.16666666666666
173831  ,1.0,2,36.0,5,1,7,3,1,205.16666666666666
173831  ,1.0,1,43.0,5,1,7,3,1,205.16666666666666
173948  ,1.0,2,83.0,4,2,6,3,1,870.0
173948  ,1.0,1,46.0,5,2,6,3,7,870.0
174063  ,1.0,1,30.0,2,1,5,1,0.0,2300.0
174063  ,1.0,2,27.0,2,1,6,1,0.0,2300.0
174789  ,1.0,1,52.0,1,2,4,1,0.0,1500.0
174798  ,1.0,1,35.0,1,4,6,1,0.0,800.0
174798  ,1.0,2,31.0,1,2,5,1,0.0,800.0
174798  ,1.0,2,5.0,5,2,7,4,5,800.0
174798  ,1.0,1,2.0,5,2,7,4,5,800.0
174798  ,1.0,2,0,5,2,7,4,5,800.0
174910  ,1.0,2,62.0,4,1,6,1,0.0,2555.0
175529  ,1.0,1,47.0,2,1,2,1,0.0,553.3333333333334
175529  ,1.0,2,54.0,2,1,2,3,4,553.3333333333334
175529  ,1.0,2,12.0,5,1,3,3,3,553.3333333333334
176188  ,1.0,2,82.0,4,1,1,1,0.0,629.0
176334  ,1.0,1,66.0,5,1,6,3,1,375.0
176386  ,2.0,1,38.0,2,1,4,1,0.0,821.8
176386  ,2.0,2,33.0,2,1,6,1,0.0,821.8
176386  ,2.0,1,17.0,5,1,3,3,3,821.8
176386  ,2.0,2,12.0,5,1,1,3,3,821.8
176386  ,2.0,2,4.0,5,1,7,4,5,821.8
177258  ,1.0,1,74.0,2,1,2,3,1,512.5
177258  ,1.0,2,74.0,2,1,2,3,1,512.5
177328  ,1.0,1,28.0,5,2,5,1,0.0,300.0
178267  ,1.0,1,41.0,2,4,3,1,0.0,160.0
178267  ,1.0,2,39.0,2,4,7,3,4,160.0
178267  ,1.0,2,20.0,5,4,3,3,4,160.0
178267  ,1.0,1,16.0,5,4,3,3,3,160.0
178267  ,1.0,2,5.0,5,4,7,4,5,160.0
178359  ,1.0,2,25.0,5,4,4,1,0.0,250.0
178359  ,1.0,2,2.0,5,4,7,4,5,250.0
178359  ,1.0,2,19.0,5,4,3,1,0.0,250.0
178530  ,1.0,1,47.0,2,4,4,1,0.0,150.0
178530  ,1.0,1,18.0,5,4,4,3,7,150.0
178530  ,1.0,2,16.0,5,4,3,3,3,150.0
178950  ,1.0,1,80.0,2,1,6,3,1,66.0
178950  ,1.0,2,67.0,2,1,4,3,1,66.0
178950  ,1.0,1,20.0,1,1,5,2,0.0,66.0
178985  ,2.0,1,23.0,1,1,4,1,0.0,725.0
178985  ,2.0,2,21.0,1,1,4,1,0.0,725.0
179309  ,1.0,2,56.0,3,4,6,3,4,333.3333333333333
179309  ,1.0,2,19.0,5,4,5,3,3,333.3333333333333
179309  ,1.0,1,17.0,5,4,3,3,3,333.3333333333333
179496  ,1.0,2,65.0,5,1,6,3,1,330.0
179496  ,1.0,2,60.0,4,1,2,3,1,330.0
179502  ,1.0,2,78.0,4,1,2,3,1,230.0
179638  ,2.0,2,32.0,5,4,6,1,0.0,800.0
179773  ,1.0,1,43.0,2,4,2,1,0.0,300.0
179773  ,1.0,2,46.0,2,4,4,3,4,300.0
179773  ,1.0,1,29.0,5,4,4,1,0.0,300.0
179773  ,1.0,1,14.0,5,4,3,3,3,300.0
180057  ,1.0,2,56.0,3,2,4,1,0.0,557.5
180057  ,1.0,2,27.0,5,2,6,1,0.0,557.5
180057  ,1.0,2,25.0,5,2,6,1,0.0,557.5
180057  ,1.0,2,17.0,5,2,3,3,3,557.5
180226  ,1.0,2,28.0,5,2,6,1,0.0,800.0
180766  ,1.0,1,44.0,3,1,6,1,0.0,850.0
180766  ,1.0,1,16.0,5,1,3,3,4,850.0
180943  ,2.0,1,32.0,2,2,5,1,0.0,333.3333333333333
180943  ,2.0,2,33.0,2,2,6,3,4,333.3333333333333
180943  ,2.0,2,0,5,2,7,4,5,333.3333333333333
181230  ,1.0,1,71.0,2,1,2,3,1,470.0
181230  ,1.0,2,66.0,2,1,2,3,1,470.0
181287  ,1.0,2,57.0,5,2,2,1,0.0,752.0
181288  ,1.0,2,25.0,5,2,5,3,3,500.0
181288  ,1.0,1,22.0,5,2,5,3,3,500.0
181741  ,1.0,2,49.0,2,2,3,1,0.0,460.0
181741  ,1.0,1,56.0,2,2,4,1,0.0,460.0
181741  ,1.0,2,26.0,5,2,5,2,0.0,460.0
181741  ,1.0,2,24.0,5,1,5,1,0.0,460.0
181741  ,1.0,2,19.0,5,2,5,3,3,460.0
181945  ,1.0,1,32.0,2,2,6,1,0.0,550.0
181945  ,1.0,2,34.0,2,2,6,3,4,550.0
181945  ,1.0,1,4.0,5,2,7,4,5,550.0
181945  ,1.0,1,0,5,1,7,4,5,550.0
182159  ,1.0,2,76.0,4,1,1,3,1,480.0
182172  ,1.0,1,85.0,2,1,1,3,1,236.66666666666666
182172  ,1.0,2,75.0,2,1,2,3,1,236.66666666666666
182172  ,1.0,1,46.0,5,1,2,1,0.0,236.66666666666666
182440  ,1.0,1,69.0,2,1,4,3,1,168.0
182440  ,1.0,2,64.0,2,1,3,3,4,168.0
182440  ,1.0,2,40.0,3,1,3,1,0.0,168.0
182440  ,1.0,2,16.0,5,1,3,3,3,168.0
182440  ,1.0,2,13.0,5,1,3,3,3,168.0
183288  ,1.0,1,83.0,2,1,4,3,1,252.5
183288  ,1.0,2,76.0,2,1,3,3,1,252.5
183466  ,1.0,1,30.0,2,2,5,1,0.0,66.66666666666667
183466  ,1.0,2,31.0,2,2,5,1,0.0,66.66666666666667
183466  ,1.0,2,11.0,5,2,1,3,3,66.66666666666667
183701  ,1.0,2,39.0,3,1,6,2,0.0,300.0
183701  ,1.0,2,12.0,5,1,1,3,3,300.0
183701  ,1.0,1,11.0,5,1,1,3,3,300.0
183773  ,1.0,1,79.0,2,1,4,3,1,315.0
183773  ,1.0,2,79.0,2,1,4,3,1,315.0
184286  ,1.0,2,46.0,5,2,3,1,0.0,1400.0
184451  ,2.0,2,21.0,5,1,5,1,0.0,450.0
184451  ,2.0,2,43.0,5,1,2,1,0.0,450.0
184750  ,1.0,2,80.0,4,1,4,2,0.0,450.0
185042  ,1.0,1,64.0,2,1,5,1,0.0,1083.3333333333333
185042  ,1.0,2,65.0,2,1,5,1,0.0,1083.3333333333333
185042  ,1.0,1,27.0,5,1,6,1,0.0,1083.3333333333333
185498  ,1.0,1,51.0,3,4,4,2,0.0,0.0
185736  ,1.0,2,52.0,3,4,4,2,0.0,350.0
185736  ,1.0,2,26.0,5,1,5,1,0.0,350.0
185736  ,1.0,2,20.0,5,1,4,1,0.0,350.0
185736  ,1.0,2,3.0,5,1,7,4,5,350.0
185797  ,1.0,1,44.0,2,1,6,1,0.0,825.0
185797  ,1.0,2,33.0,2,1,5,1,0.0,825.0
185797  ,1.0,2,8.0,5,1,1,4,3,825.0
185797  ,1.0,2,3.0,5,1,7,4,5,825.0
186073  ,2.0,1,33.0,2,4,3,3,7,320.0
186073  ,2.0,2,28.0,2,4,3,1,0.0,320.0
186073  ,2.0,1,8.0,5,4,1,4,3,320.0
186073  ,2.0,1,0,5,4,7,4,5,320.0
186179  ,1.0,2,51.0,3,4,2,1,0.0,287.5
186179  ,1.0,1,30.0,5,1,5,1,0.0,287.5
186179  ,1.0,1,21.0,5,4,4,2,0.0,287.5
186179  ,1.0,1,13.0,5,4,3,3,3,287.5
186497  ,1.0,1,40.0,2,2,6,1,0.0,4800.0
186497  ,1.0,2,39.0,2,2,6,1,0.0,4800.0
186497  ,1.0,1,4.0,5,2,7,4,5,4800.0
186497  ,1.0,1,1.0,5,2,7,4,5,4800.0
186497  ,2.0,2,38.0,2,1,6,1,0.0,1200.0
186601  ,1.0,2,72.0,4,1,1,3,1,426.0
186798  ,1.0,1,63.0,2,12,5,1,0.0,1172.5
186798  ,1.0,2,61.0,1,1,5,3,1,1172.5
186841  ,2.0,2,44.0,3,3,2,1,0.0,400.0
186942  ,1.0,1,32.0,2,1,2,1,0.0,175.0
186942  ,1.0,2,30.0,2,1,2,3,4,175.0
186942  ,1.0,2,7.0,5,1,1,4,3,175.0
186942  ,1.0,2,5.0,5,1,7,4,5,175.0
187079  ,1.0,1,32.0,2,1,6,1,0.0,600.0
187079  ,1.0,2,32.0,2,1,6,1,0.0,600.0
187079  ,1.0,1,4.0,5,1,7,4,5,600.0
187079  ,1.0,1,2.0,5,1,7,4,5,600.0
187081  ,1.0,2,65.0,4,2,1,3,1,640.0
187172  ,1.0,1,54.0,2,1,2,1,0.0,325.0
187172  ,1.0,2,42.0,2,1,2,3,4,325.0
187172  ,1.0,2,22.0,5,1,5,1,0.0,325.0
187172  ,1.0,1,20.0,5,1,5,1,0.0,325.0
187914  ,1.0,1,66.0,2,1,3,1,0.0,600.0
187914  ,1.0,2,63.0,2,1,3,1,0.0,600.0
188673  ,1.0,2,33.0,3,2,6,1,0.0,2000.0
188746  ,1.0,2,66.0,4,1,2,3,1,309.0
188746  ,1.0,2,43.0,5,1,4,1,0.0,309.0
189180  ,1.0,1,56.0,2,1,2,1,0.0,488.0
189180  ,1.0,2,47.0,2,1,4,1,0.0,488.0
189180  ,1.0,2,23.0,5,1,5,1,0.0,488.0
189180  ,1.0,2,21.0,5,1,5,2,0.0,488.0
189180  ,1.0,2,72.0,4,1,1,3,1,488.0
189521  ,1.0,2,81.0,4,12,2,3,1,450.0
189521  ,1.0,2,24.0,5,1,5,1,0.0,450.0
189559  ,1.0,2,73.0,4,1,2,1,0.0,460.0
189559  ,1.0,1,52.0,2,2,3,1,0.0,460.0
189559  ,1.0,2,37.0,2,2,4,1,0.0,460.0
189559  ,1.0,2,18.0,5,2,3,3,3,460.0
189649  ,1.0,2,68.0,4,1,5,3,1,700.0
189717  ,1.0,1,47.0,2,1,6,1,0.0,533.3333333333334
189717  ,1.0,2,41.0,2,1,5,3,4,533.3333333333334
189717  ,1.0,2,9.0,5,1,1,4,3,533.3333333333334
189895  ,1.0,1,22.0,5,1,5,1,0.0,831.0
189895  ,1.0,2,59.0,3,1,4,2,0.0,831.0
190190  ,1.0,1,56.0,3,1,4,3,4,200.0
190190  ,1.0,1,25.0,5,1,4,1,0.0,200.0
190218  ,1.0,1,74.0,2,1,2,3,1,275.0
190218  ,1.0,2,68.0,2,1,2,3,1,275.0
190389  ,1.0,1,36.0,5,1,6,1,0.0,1100.0
190590  ,1.0,1,71.0,3,1,4,3,1,1350.0
190971  ,1.0,1,35.0,2,1,6,1,0.0,900.0
190971  ,1.0,2,38.0,2,1,6,1,0.0,900.0
190971  ,1.0,2,11.0,5,1,1,3,3,900.0
190971  ,1.0,1,10.0,5,1,1,3,3,900.0
190971  ,1.0,1,8.0,5,1,1,4,3,900.0
191289  ,1.0,2,49.0,4,4,2,1,0.0,353.3333333333333
191289  ,1.0,2,20.0,5,4,6,1,0.0,353.3333333333333
191289  ,1.0,1,20.0,5,4,3,1,0.0,353.3333333333333
191567  ,1.0,1,49.0,3,1,4,1,0.0,1300.0
191741  ,1.0,2,53.0,5,1,6,1,0.0,1800.0
192202  ,1.0,1,39.0,2,2,6,1,0.0,1500.0
192202  ,1.0,2,39.0,2,2,6,1,0.0,1500.0
192202  ,1.0,1,9.0,5,2,1,4,3,1500.0
192202  ,1.0,2,4.0,5,2,7,4,5,1500.0
192445  ,1.0,2,42.0,5,4,6,2,0.0,2000.0
192798  ,1.0,1,78.0,2,2,6,3,1,825.0
192798  ,1.0,2,73.0,2,2,4,3,1,825.0
192861  ,1.0,1,53.0,2,4,3,1,0.0,64.28571428571429
192861  ,1.0,2,42.0,2,1,3,1,0.0,64.28571428571429
192861  ,1.0,1,21.0,5,4,3,3,3,64.28571428571429
192861  ,1.0,1,19.0,5,4,3,3,3,64.28571428571429
192861  ,1.0,1,17.0,5,1,3,3,3,64.28571428571429
192861  ,1.0,1,15.0,5,1,3,3,3,64.28571428571429
192861  ,1.0,2,9.0,5,1,1,4,3,64.28571428571429
192972  ,1.0,2,83.0,4,1,1,3,1,430.0
193083  ,1.0,2,44.0,3,2,6,1,0.0,1700.0
193083  ,1.0,1,8.0,5,2,1,4,3,1700.0
193127  ,1.0,1,66.0,2,1,3,1,0.0,1934.0
193127  ,1.0,2,53.0,2,2,3,3,4,1934.0
193497  ,1.0,2,34.0,3,1,5,1,0.0,316.6666666666667
193497  ,1.0,2,6.0,5,1,1,4,3,316.6666666666667
193497  ,1.0,1,4.0,5,1,7,4,5,316.6666666666667
193620  ,1.0,1,32.0,2,1,5,1,0.0,4100.0
193620  ,1.0,2,35.0,2,1,6,1,0.0,4100.0
193620  ,1.0,1,1.0,5,1,7,4,5,4100.0
194006  ,1.0,1,42.0,2,1,4,1,0.0,173.33333333333334
194006  ,1.0,2,38.0,2,1,6,1,0.0,173.33333333333334
194006  ,1.0,2,6.0,5,1,1,4,3,173.33333333333334
194007  ,1.0,1,48.0,2,4,6,1,0.0,350.0
194007  ,1.0,2,49.0,2,4,2,2,0.0,350.0
194007  ,1.0,1,19.0,5,4,5,2,0.0,350.0
194007  ,1.0,1,17.0,5,4,3,3,3,350.0
194096  ,1.0,2,60.0,2,1,1,1,0.0,525.0
194096  ,1.0,1,62.0,2,1,1,1,0.0,525.0
194498  ,1.0,1,49.0,3,1,4,1,0.0,150.0
194498  ,1.0,1,9.0,5,1,1,4,3,150.0
194498  ,1.0,1,10.0,5,1,1,3,3,150.0
194498  ,1.0,1,14.0,5,1,3,3,3,150.0
194599  ,1.0,1,42.0,2,2,6,1,0.0,1666.6666666666667
194599  ,1.0,2,46.0,2,2,6,1,0.0,1666.6666666666667
194599  ,1.0,1,13.0,5,2,1,3,3,1666.6666666666667
195180  ,1.0,1,63.0,5,1,2,3,1,400.0
195180  ,1.0,2,50.0,5,4,4,2,0.0,400.0
195689  ,1.0,1,26.0,5,1,6,1,0.0,1500.0
195982  ,1.0,1,49.0,2,1,2,1,0.0,270.0
195982  ,1.0,2,35.0,2,1,2,3,4,270.0
195982  ,1.0,2,14.0,5,1,3,3,3,270.0
195982  ,1.0,2,5.0,5,1,1,4,5,270.0
196659  ,1.0,1,39.0,2,2,4,1,0.0,100.0
196659  ,1.0,2,40.0,2,2,5,2,0.0,100.0
196659  ,1.0,1,8.0,5,2,1,4,3,100.0
196828  ,1.0,1,42.0,2,12,4,1,0.0,430.0
196828  ,1.0,2,43.0,2,12,6,1,0.0,430.0
196828  ,1.0,1,14.0,5,12,3,3,3,430.0
196828  ,1.0,2,11.0,5,12,1,3,3,430.0
196828  ,1.0,2,6.0,5,12,1,4,3,430.0
196839  ,1.0,1,34.0,2,1,6,1,0.0,475.0
196839  ,1.0,2,31.0,2,1,6,2,0.0,475.0
196851  ,1.0,2,82.0,4,1,2,3,1,400.0
197216  ,1.0,1,41.0,1,4,4,1,0.0,300.0
197216  ,1.0,2,38.0,1,3,4,3,4,300.0
197216  ,1.0,1,12.0,5,3,1,3,3,300.0
197216  ,1.0,1,3.0,5,3,7,4,5,300.0
197310  ,1.0,2,43.0,3,1,4,1,0.0,925.0
197310  ,1.0,2,13.0,5,1,3,3,3,925.0
197397  ,1.0,1,72.0,2,2,5,1,0.0,1175.0
197397  ,1.0,2,71.0,2,2,4,3,4,1175.0
197755  ,1.0,1,65.0,2,1,2,1,0.0,510.0
197755  ,1.0,2,62.0,2,1,4,1,0.0,510.0
197862  ,1.0,1,37.0,2,4,3,1,0.0,150.0
197862  ,1.0,2,38.0,2,4,6,3,4,150.0
197862  ,1.0,1,10.0,5,4,1,3,3,150.0
197862  ,1.0,1,2.0,5,4,7,4,5,150.0
198311  ,1.0,2,36.0,5,4,5,3,3,629.5
198311  ,1.0,2,34.0,3,1,6,1,0.0,629.5
198579  ,1.0,2,31.0,5,4,6,1,0.0,490.0
198633  ,1.0,1,60.0,1,1,2,3,1,247.0
198633  ,1.0,2,45.0,1,1,2,3,4,247.0
198633  ,1.0,1,20.0,5,1,3,1,0.0,247.0
198633  ,1.0,1,18.0,5,1,3,3,4,247.0
198633  ,1.0,1,17.0,5,1,2,1,0.0,247.0
198633  ,1.0,1,13.0,5,1,3,3,3,247.0
198633  ,1.0,2,7.0,5,1,1,4,3,247.0
198686  ,1.0,1,51.0,2,1,4,1,0.0,140.4
198686  ,1.0,2,46.0,2,1,2,3,4,140.4
198686  ,1.0,2,72.0,4,1,2,3,4,140.4
