codusu,nro_hogar,edad,ingreso,componente,varon,mujer,con_pareja,sin_pareja,si_cobertura,no_cobertura,prim_inc,prim_com,sec_inc,sec_com,uni_inc,uni_comp,sin_instrucc,estado_desocupado,estado_inactivo,estado_menor de 10 años,estado_no respuesta,estado_ocupado,inactividad_ama de casa,inactividad_discapacitado,inactividad_estudiante,inactividad_jubilado/pensionado,inactividad_menor de 6 años,inactividad_otros,inactividad_rentista
TQRMNOQXUHLKRSCDEIJAH00855168,1.0,19,0.0,3,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQTTHMOSLCDEIJAH00807768,1.0,41,0.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSSWHMNOMCDEIIAD00807090,1.0,47,570000.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQTTHMOSLCDEIJAH00807768,1.0,14,0.0,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQSUHMMONCDEIJAH00801973,1.0,84,156666.67,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSXRHJMMPCDEIJAH00802414,1.0,32,700000.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPTQHKMLRCDEIJAH00861117,1.0,30,196666.67,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPTQHKMLRCDEIJAH00861117,1.0,26,196666.67,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPTQHKMLRCDEIJAH00861117,1.0,0,196666.67,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOTTTHMOLRCDEIJAH00802458,1.0,63,0.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TQRMNOTTTHMOLRCDEIJAH00802458,1.0,59,0.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TQRMNOSXTHLMMMCDEIJAH00855583,1.0,39,0.0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSXTHLMMMCDEIJAH00855583,1.0,8,0.0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSXTHLMMMCDEIJAH00855583,1.0,7,0.0,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSXTHLMMMCDEIJAH00855583,1.0,24,0.0,5,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNORXYHMOLTCDEIJAH00802461,1.0,63,140000.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORTQHLNLTCDEIIAD00861148,1.0,7,0.0,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOUSSHJMLMCDEIIAD00795105,1.0,38,276666.67,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUSSHJMLMCDEIIAD00795105,1.0,16,276666.67,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOUSSHJMLMCDEIIAD00795105,1.0,9,276666.67,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORUYHKLLPCDEIIAD00861149,1.0,61,655000.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORUYHKLLPCDEIIAD00861149,1.0,67,655000.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORYTHKMLRCDEIIAD00861151,1.0,22,0.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOUVWHLLMLCDEIIAD00854778,1.0,61,350000.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPVPHMLLQCDEIIAD00801849,1.0,71,180000.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPYXHMMKSCDEIJAH00802399,1.0,79,230000.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORRRHMMKTCDEIJAH00802401,1.0,31,360000.0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTPYHMMKTCDEIJAH00802402,1.0,37,0.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQSUHMMONCDEIJAH00801973,1.0,84,156666.67,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQSUHMMONCDEIJAH00801973,1.0,55,156666.67,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPPUHMMOQCDEIJAH00807840,1.0,60,117333.33,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPPUHMMOQCDEIJAH00807840,1.0,61,117333.33,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPPUHMMOQCDEIJAH00807840,1.0,60,117333.33,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPSSHLNOUCDEIJAH00861181,1.0,60,0.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPSSHLNOUCDEIJAH00861181,1.0,60,0.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOVXYHMKMQCDEIJAH00801936,1.0,81,0.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPXYHMMMSCDEIJAH00807891,1.0,36,300000.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPXYHMMMSCDEIJAH00807891,1.0,2,300000.0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPXYHMMMSCDEIJAH00807891,1.0,38,300000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORXYHMOLTCDEIJAH00802461,1.0,61,140000.0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORXYHMOLTCDEIJAH00802461,1.0,30,140000.0,3,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRTHKMLTCDEIJAH00861118,1.0,47,500000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRTHKMLTCDEIJAH00861118,1.0,19,500000.0,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOTSTHLNMQCDEIJAH00861119,1.0,28,256500.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTSTHLNMQCDEIJAH00861119,1.0,6,256500.0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPTUHKMMNCDEIJAH00861120,1.0,44,392500.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPTUHKMMNCDEIJAH00861120,1.0,46,392500.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPTUHKMMNCDEIJAH00861120,1.0,9,392500.0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPTUHKMMNCDEIJAH00861120,1.0,7,392500.0,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSXWHLMMRCDEIJAH00855552,1.0,32,1250000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSXWHLMMRCDEIJAH00855552,1.0,42,1250000.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSXXHLMROCDEIJAH00855503,1.0,9,0.0,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPVXHJORSCDEIJAH00795392,1.0,70,188000.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTPYHMMKTCDEIJAH00802402,1.0,14,0.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTPYHMMKTCDEIJAH00802402,1.0,11,0.0,4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTPYHMMKTCDEIJAH00802402,1.0,6,0.0,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORQRHJMLQCDEIJAH00795544,1.0,90,162500.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORQRHJMLQCDEIJAH00795544,1.0,61,162500.0,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNORQRHJMLQCDEIJAH00795544,1.0,28,162500.0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORQRHJMLQCDEIJAH00795544,1.0,24,162500.0,4,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQTMNOSTRHLMKUCDEIJAH00861152,1.0,25,108333.33,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQTMNOSTRHLMKUCDEIJAH00861152,1.0,29,108333.33,2,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQTMNOSTRHLMKUCDEIJAH00861152,1.0,9,108333.33,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORRSHJLLRCDEIJAH00802406,1.0,15,0.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORRSHJLLRCDEIJAH00802406,1.0,12,0.0,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQUXHMMMSCDEIIAD00801800,1.0,35,67500.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQUXHMMMSCDEIIAD00801800,1.0,29,67500.0,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQUXHMMMSCDEIIAD00801800,1.0,4,67500.0,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOQUXHMMMSCDEIIAD00801800,1.0,2,67500.0,4,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPXUHLMNPCDEIIAD00861092,1.0,68,450000.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPVXHJORSCDEIJAH00795392,1.0,70,188000.0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOUQQHLMRRCDEIJAH00861121,1.0,24,483333.33,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUQQHLMRRCDEIJAH00861121,1.0,25,483333.33,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUQQHLMRRCDEIJAH00861121,1.0,4,483333.33,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOSTPHJMRTCDEIJAH00796312,2.0,35,300000.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSTPHJMRTCDEIJAH00796312,2.0,9,300000.0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSWTHLKRTCDEIJAH00861122,1.0,51,180000.0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSWTHLKRTCDEIJAH00861122,1.0,59,180000.0,2,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSWTHLKRTCDEIJAH00861122,1.0,32,180000.0,3,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORPVHLMSMCDEIJAH00855031,1.0,74,160000.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOTQSHJOSPCDEIJAH00795079,1.0,40,0.0,2,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOTQSHJOSPCDEIJAH00795079,1.0,9,0.0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOTQVHJOSPCDEIJAH00802388,1.0,26,530000.0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORXTHLKSQCDEIJAH00855499,1.0,90,365000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPPXHJLONCDEIIAD00795283,1.0,79,123333.33,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORSSHLKMQCDEIIAD00854926,1.0,64,170000.0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORTUHKKMSCDEIIAD00861153,1.0,27,0.0,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQYYHMKNLCDEIIAD00801802,1.0,22,0.0,3,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQYYHMKNLCDEIIAD00801802,1.0,19,0.0,4,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQYYHMKNLCDEIIAD00801802,1.0,17,0.0,5,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQYYHMKNLCDEIIAD00801802,1.0,15,0.0,6,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPPXHJLONCDEIIAD00795283,1.0,24,123333.33,2,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPPXHJLONCDEIIAD00795283,1.0,5,123333.33,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPVPHJMPOCDEIJAH00796085,1.0,50,0.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPVPHJMPOCDEIJAH00796085,1.0,24,0.0,3,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPVPHJMPOCDEIJAH00796085,1.0,22,0.0,4,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPVPHJMPOCDEIJAH00796085,1.0,27,0.0,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOQTVHMMMUCDEIJAH00802377,1.0,61,0.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQTVHMMMUCDEIJAH00802377,1.0,26,0.0,4,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQTVHMMMUCDEIJAH00802377,1.0,21,0.0,5,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQTVHMMMUCDEIJAH00802377,1.0,11,0.0,6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQTVHMMMUCDEIJAH00802377,1.0,1,0.0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOVYRHKOPNCDEIJAH00861123,1.0,47,0.0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOVYRHKOPNCDEIJAH00861123,1.0,46,0.0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQRQHLLMRCDEIIAD00861124,1.0,37,0.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNPRXWHKNNTCDEIIAD00861125,1.0,23,532000.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSSRHKNOMCDEIIAD00861126,1.0,49,500000.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPYUHJOONCDEIJAH00855733,1.0,18,0.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPYUHJOONCDEIJAH00855733,1.0,17,0.0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPYUHJOONCDEIJAH00855733,1.0,19,0.0,4,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPYUHJOONCDEIJAH00855733,1.0,1,0.0,5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPYUHJOONCDEIJAH00855733,1.0,71,0.0,6,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPYUHJOONCDEIJAH00855733,1.0,71,0.0,7,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPVVHLNOTCDEIJAH00855717,1.0,8,0.0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPVVHLNOTCDEIJAH00855717,1.0,6,0.0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPVVHLNOTCDEIJAH00855717,1.0,4,0.0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOSSPHMMMPCDEIJAH00861128,1.0,52,600000.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSYVHMNKQCDEIIAD00801628,1.0,55,80000.0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSVQHMOKQCDEIJAH00801948,1.0,54,0.0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOSVQHMOKQCDEIJAH00801948,1.0,21,0.0,4,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSVUHMLKRCDEIJAH00802472,1.0,13,175000.0,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSUSHKMNRCDEIIAD00861068,1.0,35,500000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSUSHKMNRCDEIIAD00861068,1.0,46,500000.0,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSUSHKMNRCDEIIAD00861068,1.0,10,500000.0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSUSHKMNRCDEIIAD00861068,1.0,7,500000.0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOUSWHKNNTCDEIIAD00861069,1.0,24,0.0,4,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSPSHJKNOCDEIIAD00794220,1.0,47,460000.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPPWHMONQCDEIIAD00861070,1.0,68,707000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORWYHJNNQCDEIIAD00801813,1.0,55,292500.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORWYHJNNQCDEIIAD00801813,1.0,48,292500.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORWYHJNNQCDEIIAD00801813,1.0,18,292500.0,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORWYHJNNQCDEIIAD00801813,1.0,13,292500.0,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPPVHJNNRCDEIIAD00794221,1.0,67,0.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSSPHMMMPCDEIJAH00861128,1.0,51,600000.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSWPHLOTQCDEIJAH00861163,1.0,3,0.0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOSWPHLOTQCDEIJAH00861163,1.0,0,0.0,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPRQHKMSTCDEIJAH00861164,1.0,71,275000.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPRQHKMSTCDEIJAH00861164,1.0,64,275000.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORXUHJNNSCDEIIAD00801817,1.0,25,170000.0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOVRPHLNOMCDEIIAD00854941,1.0,27,675000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORQUHKNOOCDEIIAD00861071,1.0,31,0.0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYPHJKNPCDEIJAH00794297,1.0,64,196000.0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYPHJKNPCDEIJAH00794297,1.0,19,196000.0,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNORWTHMMMTCDEIJAH00802494,1.0,59,0.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPTPHJONQCDEIJAH00794298,1.0,65,0.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYPHMONMCDEIJAH00802646,1.0,87,97500.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORYPHMONMCDEIJAH00802646,1.0,71,97500.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOPPYHMLNOCDEIJAH00802647,1.0,93,135000.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSUVHLKLPCDEIIAD00861102,1.0,90,175000.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSUVHLKLPCDEIIAD00861102,1.0,88,175000.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSUSHMLLLCDEIIAD00801848,1.0,30,335000.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSUSHMLLLCDEIIAD00801848,1.0,36,335000.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSUSHMLLLCDEIIAD00801848,1.0,3,335000.0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOQTXHKMLNCDEIIAD00861103,1.0,77,475000.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQVWHLKLPCDEIIAD00861104,1.0,30,60000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQVWHLKLPCDEIIAD00861104,1.0,29,60000.0,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPPYHMLNOCDEIJAH00802647,1.0,83,135000.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
